x0, Result
-95, 0.9932789543800093
-85, 0.993304915956805
-75, 0.9933561449511152
-65, 0.9934312037605625
-55, 0.9935279798433446
-45, 0.9936435281862481
-35, 0.993771474914065
-25, 0.9938908243663528
-15, 0.9939716703018178
-5, 0.9940264355623096
5, 0.9940264355623096
15, 0.9939716703018178
25, 0.993890824366353
35, 0.9937714749140654
45, 0.9936435281862486
55, 0.99352797984345
65, 0.9934312037606736
75, 0.9933561449512289
85, 0.9933049159568639
95, 0.9932789543801472
